visit_date,attendance,Cardio,Flexibility,Strength,day_of_week,month,week_of_year,day_of_month,is_weekend,is_holiday,is_promotion_day,is_special_day,sin_dow,cos_dow,sin_month,cos_month,trend,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_std_21,cardio_lag_1,cardio_lag_7,strength_lag_1,strength_lag_7,flexibility_lag_1,flexibility_lag_7
2024-07-29,258,93,41,124,0,7,31,29,0,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,575,305.0,337.0,218.0,236.0,234.0,240.0,244.0,300.0,39.73663297261127,264.42857142857144,42.28024417643632,259.07142857142856,38.24710001216664,259.42857142857144,48.18772813546088,123.0,85.0,120.0,105.0,62.0,46.0
2024-07-30,226,92,42,92,1,7,31,30,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,576,258.0,305.0,337.0,251.0,228.0,268.0,261.0,263.0,39.736632972611176,260.85714285714283,44.59607072164046,258.92857142857144,38.37560179576121,257.42857142857144,48.68323266646418,93.0,94.0,124.0,115.0,41.0,42.0
2024-07-31,237,94,37,106,2,7,31,31,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,577,226.0,258.0,305.0,254.0,232.0,257.0,250.0,240.33333333333334,16.25833119767644,258.42857142857144,45.48573821487804,259.2857142857143,38.128181726359045,256.4761904761905,48.887236624315804,92.0,91.0,92.0,133.0,42.0,30.0
2024-08-01,251,88,36,127,3,8,31,1,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,578,237.0,226.0,258.0,228.0,229.0,144.0,221.0,238.0,12.529964086141876,261.7142857142857,43.717709171891975,260.85714285714283,37.226659477103155,261.57142857142856,41.61318472379988,94.0,83.0,106.0,111.0,37.0,34.0
2024-08-02,236,88,34,114,4,8,31,2,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,579,251.0,237.0,226.0,218.0,238.0,255.0,227.0,241.33333333333334,8.386497083606407,264.2857142857143,41.17326918327139,260.7142857142857,37.3248289633439,260.6666666666667,41.96824196143175,88.0,87.0,127.0,90.0,36.0,41.0
2024-08-03,291,119,51,121,5,8,31,3,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,580,236.0,251.0,237.0,337.0,304.0,370.0,307.0,259.3333333333333,28.43120351538676,257.7142857142857,29.708103752536353,259.7857142857143,36.31312238217578,256.9047619047619,34.56574136613327,88.0,132.0,114.0,131.0,34.0,74.0
2024-08-04,295,117,57,121,6,8,31,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,581,291.0,236.0,251.0,305.0,309.0,293.0,290.0,274.0,32.969683043669185,256.2857142857143,27.188933322918952,258.7857142857143,35.02346152428219,257.0,34.67275587547001,119.0,123.0,121.0,120.0,51.0,62.0
2024-08-05,246,72,47,127,0,8,32,5,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,582,295.0,291.0,236.0,258.0,236.0,234.0,240.0,277.3333333333333,27.209067116190152,254.57142857142858,27.4399777870249,259.5,34.62269153648785,257.57142857142856,34.372331065219946,117.0,93.0,121.0,124.0,57.0,41.0
2024-08-06,245,86,47,112,1,8,32,6,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,583,246.0,295.0,291.0,226.0,251.0,228.0,268.0,262.0,28.58321185591302,257.2857142857143,24.9714122262131,259.07142857142856,34.77281052271112,258.3809523809524,33.83707462307523,72.0,92.0,127.0,92.0,47.0,42.0
2024-08-07,244,90,37,117,2,8,32,7,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,584,245.0,246.0,295.0,237.0,254.0,232.0,257.0,245.0,1.000000000003297,258.2857142857143,24.150322880618614,258.35714285714283,34.987046268489486,258.95238095238096,33.468606470057324,86.0,94.0,112.0,106.0,47.0,37.0
2024-08-08,241,87,41,113,3,8,32,8,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,585,244.0,245.0,246.0,251.0,228.0,229.0,144.0,243.33333333333334,2.0816659994677207,256.85714285714283,24.936108834570817,259.2857142857143,34.284844311307104,259.5238095238095,33.031226207360966,90.0,88.0,117.0,127.0,37.0,36.0
2024-08-09,252,98,40,114,4,8,32,9,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,586,241.0,244.0,245.0,236.0,218.0,238.0,255.0,245.66666666666666,5.686240703077913,259.14285714285717,23.39108499285341,261.7142857142857,32.28104604974803,260.1904761904762,32.714857553745375,87.0,88.0,113.0,114.0,41.0,34.0
2024-08-10,308,129,66,113,5,8,32,10,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,587,252.0,241.0,244.0,291.0,337.0,304.0,370.0,267.0,35.930488446443455,261.57142857142856,27.729990641044463,259.64285714285717,27.68117144824746,260.3809523809524,32.99314503116618,98.0,119.0,114.0,121.0,40.0,51.0
2024-08-11,313,127,76,110,6,8,32,11,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,588,308.0,252.0,241.0,295.0,305.0,309.0,293.0,291.0,33.8673884437523,264.14285714285717,31.871766876179837,260.2142857142857,28.75139748156383,260.57142857142856,33.2980050882495,129.0,117.0,113.0,121.0,66.0,57.0
2024-08-12,239,84,29,126,0,8,33,12,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,589,313.0,308.0,252.0,246.0,258.0,236.0,234.0,286.6666666666667,41.35617648348721,263.14285714285717,32.6365264258145,258.85714285714283,29.307014499964275,260.7142857142857,33.19358802109577,127.0,72.0,110.0,127.0,76.0,47.0
2024-08-13,258,94,38,126,1,8,33,13,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,590,239.0,313.0,308.0,245.0,226.0,251.0,228.0,270.0,38.43175770115137,265.0,31.790984046844105,261.14285714285717,27.754021587613792,261.04761904761904,33.12623762288085,84.0,86.0,126.0,112.0,29.0,47.0
2024-08-14,218,87,32,99,2,8,33,14,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,591,258.0,239.0,313.0,244.0,237.0,254.0,232.0,238.33333333333334,20.008331597945418,261.2857142857143,35.90596183418748,259.7857142857143,29.43879850032733,259.3333333333333,34.41559723923556,94.0,90.0,126.0,117.0,38.0,37.0
2024-08-15,219,83,32,104,3,8,33,15,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,592,218.0,258.0,239.0,241.0,251.0,228.0,229.0,231.66666666666666,22.810816147900997,258.14285714285717,38.82193783343243,257.5,31.353444173463277,258.9047619047619,34.87822352400449,87.0,87.0,99.0,113.0,32.0,41.0
2024-08-16,251,92,50,109,4,8,33,16,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,593,219.0,218.0,258.0,252.0,236.0,218.0,238.0,229.33333333333334,18.770544300401642,258.0,38.8501394248897,258.57142857142856,30.813868720018306,260.4761904761905,33.66544080747869,83.0,98.0,104.0,114.0,32.0,40.0
2024-08-17,300,108,59,133,5,8,33,17,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,594,251.0,219.0,218.0,308.0,291.0,337.0,304.0,256.6666666666667,40.796241656963204,256.85714285714283,37.217507400991984,259.2142857142857,31.62564337181674,258.7142857142857,30.255814081168428,92.0,129.0,109.0,113.0,50.0,66.0
2024-08-18,314,133,61,120,6,8,33,18,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,595,300.0,251.0,219.0,313.0,295.0,305.0,309.0,288.3333333333333,33.08070938376835,257.0,37.46998799039086,260.57142857142856,33.6239710410809,259.14285714285717,30.99884790485795,108.0,127.0,133.0,110.0,59.0,76.0
2024-08-19,218,77,44,97,0,8,34,19,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,596,314.0,300.0,251.0,239.0,246.0,258.0,236.0,277.3333333333333,51.858782605585134,254.0,39.912404086950694,258.57142857142856,35.346013344374164,257.23809523809524,32.275230071843296,133.0,84.0,120.0,126.0,61.0,29.0
2024-08-20,240,92,38,110,1,8,34,20,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,597,218.0,314.0,300.0,258.0,245.0,226.0,251.0,257.3333333333333,50.29247790011284,251.42857142857142,40.19061724191051,258.2142857142857,35.51852944683875,257.9047619047619,31.737839816068433,77.0,94.0,97.0,126.0,44.0,38.0
2024-08-21,261,86,38,137,2,8,34,21,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,598,240.0,218.0,314.0,218.0,244.0,237.0,254.0,239.66666666666666,21.50193789716029,257.57142857142856,37.42039169070454,259.42857142857144,35.28502468516899,259.04761904761904,31.37750179742746,92.0,87.0,110.0,99.0,38.0,32.0
2024-08-22,221,82,31,108,3,8,34,22,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,599,261.0,240.0,218.0,219.0,241.0,251.0,228.0,240.66666666666666,20.00833159794534,257.85714285714283,37.08291867076932,258.0,36.4733833405637,257.6190476190476,32.427574979445524,86.0,83.0,137.0,104.0,38.0,32.0
2024-08-23,233,90,48,95,4,8,34,23,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,600,221.0,261.0,240.0,251.0,252.0,236.0,218.0,238.33333333333334,20.52640575778765,255.28571428571428,38.24358022690168,256.64285714285717,37.06253995791283,257.4761904761905,32.53401150737251,82.0,92.0,108.0,109.0,31.0,50.0
2024-08-24,333,134,70,129,5,8,34,24,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,601,233.0,221.0,261.0,300.0,308.0,291.0,337.0,262.3333333333333,61.49254697386781,260.0,45.93473631142377,258.42857142857144,40.19704215240489,259.4761904761905,35.822645139099514,90.0,108.0,95.0,133.0,48.0,59.0
2024-08-25,315,119,67,129,6,8,34,25,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,602,333.0,233.0,221.0,314.0,313.0,295.0,305.0,293.6666666666667,53.304158687041856,260.14285714285717,46.13179876335725,258.57142857142856,40.408899030772155,260.42857142857144,37.0588335334113,134.0,133.0,129.0,120.0,70.0,61.0
2024-08-26,264,108,31,125,0,8,35,26,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,603,315.0,333.0,233.0,218.0,239.0,246.0,258.0,304.0,35.79106033634663,266.7142857142857,42.240242603921246,260.35714285714283,40.02808080269739,261.2857142857143,36.91631462801012,119.0,77.0,129.0,97.0,67.0,44.0
2024-08-27,254,100,42,112,1,8,35,27,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,604,264.0,315.0,333.0,240.0,258.0,245.0,226.0,277.6666666666667,32.71594921950666,268.7142857142857,41.0800612045729,260.07142857142856,40.06046254526622,261.7142857142857,36.76974688129135,108.0,92.0,125.0,110.0,31.0,38.0
2024-08-28,264,95,37,132,2,8,35,28,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,605,254.0,264.0,315.0,261.0,218.0,244.0,237.0,260.6666666666667,5.773502691896765,269.14285714285717,41.00174212326696,263.35714285714283,38.1870037152337,262.6666666666667,36.54631764396085,100.0,86.0,112.0,137.0,42.0,38.0
2024-08-29,272,102,43,127,3,8,35,29,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,606,264.0,254.0,264.0,221.0,219.0,241.0,251.0,263.3333333333333,9.018499505646123,276.42857142857144,35.1324026261475,267.14285714285717,36.01678485385408,264.14285714285717,36.25229056802514,95.0,82.0,132.0,108.0,37.0,31.0
2024-08-30,246,91,46,109,4,8,35,30,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,607,272.0,264.0,254.0,233.0,251.0,252.0,236.0,260.6666666666667,13.316656236959025,278.2857142857143,32.71449365706454,266.7857142857143,36.2134241395661,263.85714285714283,36.376208865528085,102.0,90.0,127.0,95.0,43.0,48.0
2024-08-31,330,151,56,123,5,8,35,31,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,608,246.0,272.0,264.0,333.0,300.0,308.0,291.0,282.6666666666667,43.003875794320436,277.85714285714283,31.88745088290289,268.92857142857144,39.10235933411854,264.9047619047619,37.99197910336378,91.0,134.0,109.0,129.0,46.0,70.0
2024-09-01,482,190,107,185,6,9,35,1,1,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,609,330.0,246.0,272.0,315.0,314.0,313.0,295.0,352.6666666666667,119.62162569257006,301.7142857142857,84.07479663116308,280.92857142857144,68.62883929091042,272.95238095238096,60.1352443999988,151.0,119.0,123.0,129.0,56.0,67.0
2024-09-02,269,96,41,132,0,9,36,2,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,610,482.0,330.0,246.0,264.0,218.0,239.0,246.0,360.3333333333333,109.69199302288811,302.42857142857144,83.72147701925543,284.57142857142856,66.34723840489573,274.3809523809524,59.64266609607244,190.0,108.0,185.0,125.0,107.0,31.0
2024-09-03,253,108,36,109,1,9,36,3,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,611,269.0,482.0,330.0,254.0,240.0,258.0,245.0,334.6666666666667,127.84495818503495,302.2857142857143,83.81868185894734,285.5,65.76385493099264,274.14285714285717,59.72125728271753,96.0,100.0,132.0,112.0,41.0,42.0
2024-09-04,254,88,53,113,2,9,36,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,612,253.0,269.0,482.0,264.0,261.0,218.0,244.0,258.6666666666667,8.962886439832708,300.85714285714283,84.66094843832187,285.0,65.99067533196838,275.85714285714283,58.53399500656472,108.0,95.0,109.0,132.0,36.0,37.0
2024-09-05,264,102,42,120,3,9,36,5,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,613,254.0,253.0,269.0,272.0,221.0,219.0,241.0,257.0,6.08276253029854,299.7142857142857,85.16790139818775,288.07142857142856,63.7452433045484,278.0,57.15592707672561,88.0,102.0,113.0,127.0,53.0,43.0
2024-09-06,267,116,34,117,4,9,36,6,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,614,264.0,254.0,253.0,246.0,233.0,251.0,252.0,261.6666666666667,6.806859285554326,302.7142857142857,83.310091997137,290.5,62.1124910019037,278.76190476190476,56.88400896728758,102.0,91.0,120.0,109.0,42.0,46.0
2024-09-07,338,143,64,131,5,9,36,7,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,615,267.0,264.0,254.0,330.0,333.0,300.0,308.0,289.6666666666667,41.884762543594974,303.85714285714283,83.80021593335061,290.85714285714283,62.389418657650516,280.57142857142856,58.18296265108131,116.0,151.0,117.0,123.0,34.0,56.0
2024-09-08,339,140,73,126,6,9,36,8,1,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,616,338.0,267.0,264.0,482.0,315.0,314.0,313.0,314.6666666666667,41.2835721968598,283.42857142857144,38.10886660982891,292.57142857142856,63.424957822022286,281.76190476190476,59.14888398093796,143.0,190.0,131.0,185.0,64.0,107.0
2024-09-09,283,113,36,134,0,9,37,9,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,617,339.0,338.0,267.0,269.0,264.0,218.0,239.0,320.0,32.046840717924155,285.42857142857144,37.589258850799354,293.92857142857144,62.96820233653282,284.85714285714283,57.31778582105697,140.0,96.0,126.0,132.0,73.0,41.0
2024-09-10,284,114,50,120,1,9,37,10,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,618,283.0,339.0,338.0,253.0,254.0,240.0,258.0,302.0,32.046840717924155,289.85714285714283,34.85889925317307,296.07142857142856,62.0080196869287,286.95238095238096,56.39279758131894,113.0,108.0,134.0,109.0,36.0,36.0
2024-09-11,271,105,44,122,2,9,37,11,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,619,284.0,283.0,339.0,254.0,264.0,261.0,218.0,279.3333333333333,7.2341781380703365,292.2857142857143,32.453629923909986,296.57142857142856,61.75723474991474,287.42857142857144,56.204600726783355,114.0,88.0,120.0,113.0,50.0,53.0
2024-09-12,253,97,47,109,3,9,37,12,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,620,271.0,284.0,283.0,264.0,272.0,221.0,219.0,269.3333333333333,15.567059238447527,290.7142857142857,34.26715767667502,295.2142857142857,62.542513013677066,288.95238095238096,54.72794184918354,105.0,102.0,122.0,120.0,44.0,42.0
2024-09-13,265,94,49,122,4,9,37,13,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,621,253.0,271.0,284.0,267.0,246.0,233.0,251.0,263.0,9.165151389911733,290.42857142857144,34.50534810169375,296.57142857142856,61.591350898438144,290.4761904761905,53.52440475859497,97.0,116.0,109.0,117.0,47.0,34.0
2024-09-14,317,121,62,134,5,9,37,14,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,622,265.0,253.0,271.0,338.0,330.0,333.0,300.0,278.3333333333333,34.019602192461555,287.42857142857144,30.341704757957537,295.64285714285717,61.14498173365352,289.7142857142857,53.00013477071811,94.0,143.0,122.0,131.0,49.0,64.0
2024-09-15,357,141,72,144,6,9,37,15,1,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,623,317.0,265.0,253.0,339.0,482.0,315.0,314.0,313.0,46.1302503786832,290.0,35.725807665234754,286.7142857142857,35.650932820741744,291.7142857142857,54.765082723522724,121.0,140.0,134.0,126.0,62.0,73.0
2024-09-16,253,97,37,119,0,9,38,16,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,624,357.0,317.0,265.0,283.0,269.0,264.0,218.0,309.0,52.459508194416024,285.7142857142857,38.404488824937886,285.57142857142856,36.50861707705663,291.1904761904762,55.09502613450606,141.0,113.0,144.0,134.0,72.0,36.0
2024-09-17,250,88,51,111,1,9,38,17,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,625,253.0,357.0,317.0,284.0,253.0,254.0,240.0,286.6666666666667,60.928920336186295,280.85714285714283,40.736668868185724,285.35714285714283,36.72267616956823,291.0,55.23676312022637,97.0,114.0,119.0,120.0,37.0,50.0
2024-09-18,285,102,56,127,2,9,38,18,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,626,250.0,253.0,357.0,271.0,254.0,264.0,261.0,262.6666666666667,19.39931270260205,282.85714285714283,40.51513532590272,287.57142857142856,35.60404965236935,292.0,54.91265792146654,88.0,105.0,111.0,122.0,51.0,44.0
2024-09-19,248,101,46,101,3,9,38,19,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,627,285.0,250.0,253.0,253.0,264.0,272.0,221.0,261.0,20.8086520466849,282.14285714285717,41.16806436802129,286.42857142857144,36.66000605504688,290.85714285714283,55.595220760678444,102.0,97.0,127.0,109.0,56.0,47.0
2024-09-20,248,94,44,110,4,9,38,20,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,628,248.0,285.0,250.0,265.0,267.0,246.0,233.0,260.3333333333333,21.361959960016236,279.7142857142857,42.81632977309146,285.07142857142856,37.769471362900966,290.95238095238096,55.51619240408711,101.0,94.0,101.0,122.0,46.0,49.0
2024-09-21,360,137,64,159,5,9,38,21,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,629,248.0,248.0,285.0,317.0,338.0,330.0,333.0,285.3333333333333,64.66323014923813,285.85714285714283,51.30116493618387,286.64285714285717,40.499966083285585,292.3809523809524,56.93898154206502,94.0,121.0,110.0,134.0,44.0,62.0
2024-09-22,343,149,72,122,6,9,38,22,1,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,630,360.0,248.0,248.0,357.0,339.0,482.0,315.0,317.0,60.35726965329036,283.85714285714283,48.247378413853156,286.92857142857144,40.90977743901719,285.76190476190476,39.06904754649729,137.0,141.0,159.0,144.0,64.0,72.0
2024-09-23,270,103,33,134,0,9,39,23,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,631,343.0,360.0,248.0,253.0,283.0,269.0,264.0,324.3333333333333,47.81561809004813,286.2857142857143,46.842695217484156,286.0,41.152623993355405,285.8095238095238,39.04819976339363,149.0,97.0,122.0,119.0,72.0,37.0
2024-09-24,264,85,44,135,1,9,39,24,0,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,632,270.0,343.0,360.0,250.0,284.0,253.0,254.0,292.3333333333333,43.981056528161496,288.2857142857143,45.30899206454254,284.57142857142856,41.57239151484751,286.3333333333333,38.65790130533891,103.0,88.0,134.0,111.0,33.0,51.0
2024-09-25,318,107,57,154,2,9,39,25,0,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,633,264.0,270.0,343.0,285.0,271.0,254.0,264.0,284.0,29.597297173897537,293.0,46.60829682935588,287.92857142857144,42.28377445803074,289.3809523809524,38.50386498843481,85.0,102.0,135.0,127.0,44.0,56.0
2024-09-26,268,103,43,122,3,9,39,26,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,634,318.0,264.0,270.0,248.0,253.0,264.0,272.0,283.3333333333333,30.088757590391403,295.85714285714283,43.92580324224248,289.0,41.51366781416268,289.57142857142856,38.38172928435013,107.0,101.0,154.0,101.0,57.0,46.0
2024-09-27,251,82,39,130,4,9,39,27,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,635,268.0,318.0,264.0,248.0,265.0,267.0,246.0,279.0,34.828149534536045,296.2857142857143,43.39245051739728,288.0,42.297481285260396,288.8095238095238,39.00592140639547,103.0,94.0,122.0,110.0,43.0,44.0
2024-09-28,357,147,69,141,5,9,39,28,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,636,251.0,268.0,318.0,360.0,317.0,338.0,330.0,292.0,56.929781309961164,295.85714285714283,42.66703868885442,290.85714285714283,45.6270114715418,289.7142857142857,40.399434225175526,82.0,137.0,130.0,159.0,39.0,64.0
2024-09-29,364,147,55,162,6,9,39,29,1,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,637,357.0,251.0,268.0,343.0,357.0,339.0,482.0,324.0,63.31666447310695,298.85714285714283,47.04759494890463,291.35714285714283,46.438722474406816,290.9047619047619,42.25033107788004,147.0,149.0,141.0,122.0,69.0,72.0
2024-09-30,276,94,58,124,0,9,40,30,0,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,638,364.0,357.0,251.0,270.0,253.0,283.0,269.0,332.3333333333333,48.91148467725485,299.7142857142857,46.48553282371589,293.0,45.371966946732826,290.57142857142856,42.34332465521741,147.0,103.0,162.0,134.0,55.0,33.0
2024-10-01,273,98,49,126,1,10,40,1,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,639,276.0,364.0,357.0,264.0,250.0,284.0,253.0,304.3333333333333,51.6946160961984,301.0,45.44593857907808,294.64285714285717,44.09361918404164,290.04761904761904,42.49644242813294,94.0,85.0,124.0,135.0,58.0,44.0
2024-10-02,296,111,47,138,2,10,40,2,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,640,273.0,276.0,364.0,318.0,285.0,271.0,254.0,281.6666666666667,12.503332889007378,297.85714285714283,44.830899208130226,295.42857142857144,44.006493027409725,291.23809523809524,42.28581885443957,98.0,107.0,126.0,154.0,49.0,57.0
2024-10-03,295,117,51,127,3,10,40,3,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,641,296.0,273.0,276.0,268.0,248.0,253.0,264.0,288.0,13.000000000000007,301.7142857142857,42.956234649211275,298.7857142857143,41.849875602110465,293.23809523809524,41.370164082228165,111.0,103.0,138.0,122.0,47.0,43.0
2024-10-04,280,109,47,124,4,10,40,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,642,295.0,296.0,273.0,251.0,248.0,265.0,267.0,290.3333333333333,8.962886439832502,305.85714285714283,38.40758853589818,301.07142857142856,39.68038516739726,293.95238095238096,40.9859441644038,117.0,82.0,127.0,130.0,51.0,39.0
2024-10-05,365,127,86,152,5,10,40,5,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,643,280.0,295.0,296.0,357.0,360.0,317.0,338.0,313.3333333333333,45.36885862938734,307.0,40.257504476391304,301.42857142857144,40.26969520183118,296.23809523809524,43.59117429240107,109.0,147.0,124.0,141.0,47.0,69.0
2024-10-06,353,137,55,161,6,10,40,6,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,644,365.0,280.0,295.0,364.0,343.0,357.0,339.0,332.6666666666667,46.00362304572689,305.42857142857144,37.80148649130589,302.14285714285717,41.14300976772709,296.04761904761904,43.320291077595854,127.0,147.0,152.0,162.0,86.0,55.0
2024-10-07,277,97,44,136,0,10,41,7,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,645,353.0,365.0,280.0,276.0,270.0,253.0,283.0,331.6666666666667,47.72141378179542,305.57142857142856,37.67340858331928,302.64285714285717,40.763118969626234,297.1904761904762,42.43538505495053,137.0,94.0,161.0,124.0,55.0,58.0
2024-10-08,272,109,47,116,1,10,41,8,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,646,277.0,353.0,365.0,273.0,264.0,250.0,284.0,300.6666666666667,45.39089482851528,305.42857142857144,37.81911837002173,303.2142857142857,40.23236081990331,298.23809523809524,41.472767886777135,97.0,98.0,136.0,126.0,44.0,49.0
2024-10-09,267,96,51,120,2,10,41,9,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,647,272.0,277.0,353.0,296.0,318.0,285.0,271.0,272.0,5.000000000000227,301.2857142857143,40.51631064857008,299.57142857142856,41.09035875260297,297.3809523809524,41.94338587963105,109.0,111.0,116.0,138.0,47.0,47.0
2024-10-10,288,111,41,136,3,10,41,10,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,648,267.0,272.0,277.0,295.0,268.0,248.0,253.0,275.6666666666667,10.969655114602984,300.2857142857143,40.78281617591042,301.0,40.24731238040855,299.2857142857143,40.47115374824771,96.0,117.0,120.0,127.0,51.0,51.0
2024-10-11,268,104,40,124,4,10,41,11,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,649,288.0,267.0,272.0,280.0,251.0,248.0,265.0,274.3333333333333,11.846237095944657,298.57142857142856,42.01133633856924,302.2142857142857,38.8551126651283,300.23809523809524,39.42575904393595,111.0,109.0,136.0,124.0,41.0,47.0
